SITE ID,LOCATION IDENTIFIER,STREET ADDRESS,TOWN,merged address,STATE,ENTIRE SERVICE LINE MATERIAL CLASSIFICATION,BUILDING TYPE,SOURCE FILE,STREET NUMBER,STREET NAME,extracted_pswid,is_match,PWSID,SYSTEM NAME,lat,long
380 - 38716,D13-157-10,112 JEFFERSON AVE,New London,112 JEFFERSON AVE New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3522343,-72.1094329
381 - 41194,G24-40-35,112 LOWER BLVD,New London,112 LOWER BLVD New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3209711,-72.0959983
382 - 38366,E15-114-26,112 OCEAN AVE,New London,112 OCEAN AVE New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3447708,-72.1077471
407 - 38897,F13-136-2,114 BLINMAN ST,New London,114 BLINMAN ST New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3510222,-72.102585
427 - 40825,G12-146-6,115 GREEN ST,New London,115 GREEN ST New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3531056,-72.096756
428 - 40826,D06-313-11,115 HAWTHORNE DR,New London,115 HAWTHORNE DR New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3713286,-72.1108622
432 - 38898,D08-258-21,115 RAYMOND ST EXT,New London,115 RAYMOND ST EXT New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,NA,NA
443 - 38373,F13-136-38,116 BLINMAN ST,New London,116 BLINMAN ST New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3510445,-72.1026408
453 - 40673,E11-175-27,116 WILLIAMS ST,New London,116 WILLIAMS ST New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.356934,-72.1062395
456 - 41028,G28-5-7,1165 OCEAN AVE,New London,1165 OCEAN AVE New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3103262,-72.0968757
510 - 41037,G12-141-6,12 BANK ST,New London,12 BANK ST New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3538335,-72.0938445
520 - 38563,D12-180-10,12 COLVER ST,New London,12 COLVER ST New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3546535,-72.1123519
524 - 41040,E15-115-7,12 DARROW ST,New London,12 DARROW ST New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3459011,-72.1057026
533 - 41219,E18-72-47,12 FOWLER CT,New London,12 FOWLER CT New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3373295,-72.1078494
579 - 38924,C10-217-6,120 CEDAR GROVE AVE,New London,120 CEDAR GROVE AVE New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3594628,-72.1149302
585 - 38574,E11-212-12,121 BROAD ST,New London,121 BROAD ST New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3580913,-72.1030228
589 - 40839,D06-313-12,121 HAWTHORNE DR,New London,121 HAWTHORNE DR New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3714345,-72.1110571
595 - 38575,F15-113-21,121 SHAW ST,New London,121 SHAW ST New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3457037,-72.1023717
599 - 41223,F13-136-38,122 BLINMAN ST,New London,122 BLINMAN ST New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3508496,-72.1020312
618 - 38928,F20-61-29,123 THAMES ST,New London,123 THAMES ST New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3317514,-72.102112
626 - 38740,F20-57-5,124 THAMES ST,New London,124 THAMES ST New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3314423,-72.1018231
636 - 38582,F18-69-21,125 PEQUOT AVE,New London,125 PEQUOT AVE New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3380409,-72.10022
677 - 41234,F18-69-23,129 PEQUOT AVE,New London,129 PEQUOT AVE New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3379361,-72.1002648
678 - 41235,E17-77-1,13 ALGER ST,New London,13 ALGER ST New London CT,CT,Lead,Commercial,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3407009,-72.1045841
680 - 40696,E15-112-11,13 ARCHER CT,New London,13 ARCHER CT New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3463897,-72.1034755
691 - 40851,E09-288-5,13 CROUCH ST,New London,13 CROUCH ST New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3633361,-72.106
710 - 38939,E12-166-10,13 THOMPSON CT,New London,13 THOMPSON CT New London CT,CT,Lead,Commercial,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3536948,-72.1040969
713 - 38941,E13-130-13,13 WALL ST,New London,13 WALL ST New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3501681,-72.10863
727 - 38943,F11-196-21,130 HEMPSTEAD ST,New London,130 HEMPSTEAD ST New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3564665,-72.1027634
748 - 38947,E16-99-24,132 OCEAN AVE,New London,132 OCEAN AVE New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3441353,-72.1078999
765 - 38760,D16-97-3,134 SQUIRE ST,New London,134 SQUIRE ST New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3441059,-72.1113795
787 - 38765,D07-278-2,137 NORWOOD AVE,New London,137 NORWOOD AVE New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3667758,-72.1128576
829 - 40714,G28-4-15,14 ELLIOTT AVE,New London,14 ELLIOTT AVE New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3105561,-72.0958214
838 - 41256,G27-8-2,14 HIGHLAND AVE,New London,14 HIGHLAND AVE New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3124124,-72.097609
846 - 40866,F12-198-3,14 MERIDIAN ST,New London,14 MERIDIAN ST New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3555782,-72.0986261
859 - 38775,E09-252-6,14 SUMMIT AVE,New London,14 SUMMIT AVE New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3619566,-72.1057518
884 - 40870,E16-113-46,142 MONTAUK AVE,New London,142 MONTAUK AVE New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3442746,-72.104675
906 - 38781,F08-292-14,145 CRYSTAL AVE,New London,145 CRYSTAL AVE New London CT,CT,Lead,Commercial,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3645717,-72.0974528
908 - 41086,G24-40-20,145 GLENWOOD AVE,New London,145 GLENWOOD AVE New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.320491,-72.0943895
939 - 38978,E15-112-12,15 ARCHER CT,New London,15 ARCHER CT New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3463221,-72.1035882
1017 - 38795,F13-147-16,15 STARR ST,New London,15 STARR ST New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3528593,-72.0976307
1030 - 40888,D08-280-2,15 WHITTLESEY ST,New London,15 WHITTLESEY ST New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.365108,-72.1109612
1056 - 38442,F08-291-19,152 CRYSTAL AVE,New London,152 CRYSTAL AVE New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3645688,-72.0978833
1064 - 38800,G13-140-16,153 BANK ST,New London,153 BANK ST New London CT,CT,Lead,Commercial,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3524513,-72.0957387
1084 - 40746,G24-40-23,155 GLENWOOD AVE,New London,155 GLENWOOD AVE New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3203183,-72.0948678
1091 - 38634,D13-157-2,156 GARFIELD AVE,New London,156 GARFIELD AVE New London CT,CT,Lead,Commercial,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3526758,-72.1113677
1112 - 38997,F08-292-17,159 CRYSTAL AVE,New London,159 CRYSTAL AVE New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3650082,-72.0977253
1122 - 41116,G12-141-6,16 Bank St,New London,16 Bank St New London CT,CT,Lead,Commercial,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3538074,-72.0938563
1128 - 39000,E12-174-20,16 BORODELL PL,New London,16 BORODELL PL New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.355766,-72.1039953
1143 - 38454,E18-72-45,16 FOWLER CT,New London,16 FOWLER CT New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3373114,-72.1079133
1151 - 40905,F12-169-5,16 HEMPSTEAD CT,New London,16 HEMPSTEAD CT New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3534836,-72.101951
1154 - 38810,F12-170-11,16 JAY ST,New London,16 JAY ST New London CT,CT,Lead,Commercial,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3540093,-72.1001826
1190 - 41128,F10-249-5,16 WALKER ST,New London,16 WALKER ST New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3605825,-72.1021245
1205 - 41302,E16-95-13,161 OCEAN AVE,New London,161 OCEAN AVE New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3430949,-72.108589
1207 - 41130,F23-26-12,162 GARDNER AVE,New London,162 GARDNER AVE New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.323652,-72.097735
1214 - 38822,F18-69-25,163 PEQUOT AVE,New London,163 PEQUOT AVE New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3366619,-72.1002791
1228 - 38656,F08-292-18,165 CRYSTAL AVE,New London,165 CRYSTAL AVE New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3651684,-72.0978534
1273 - 38828,F13-149-12,17 BLINMAN ST,New London,17 BLINMAN ST New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3513162,-72.0989119
1278 - 41143,F13-149-15,17 BREWER ST,New London,17 BREWER ST New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3518156,-72.0988383
1286 - 38468,D14-126-28,17 COLMAN ST,New London,17 COLMAN ST New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3482218,-72.1092672
1289 - 38469,G24-39-8,17 CROCKER ST,New London,17 CROCKER ST New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3218956,-72.0930233
1295 - 38470,E18-72-33,17 FOWLER CT,New London,17 FOWLER CT New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3375922,-72.1081011
1296 - 38831,F12-172-24,17 FRANKLIN ST,New London,17 FRANKLIN ST New London CT,CT,Lead,Commercial,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.354443,-72.1012217
1310 - 41311,E15-119-26,17 LEE AVE,New London,17 LEE AVE New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.346528,-72.1078967
1312 - 39024,D17-84-12,17 MAHAN ST,New London,17 MAHAN ST New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3414317,-72.1092676
1314 - 38834,E13-131-22,17 MCDONALD ST,New London,17 MCDONALD ST New London CT,CT,Lead,Residential (SF),CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3519652,-72.1081755
1334 - 41313,E16-114-16,17 SQUIRE ST,New London,17 SQUIRE ST New London CT,CT,Lead,Unknown,CT0950011_LCRR_Inventory_Initial_10.15.24.xlsx,NA,NA,CT0950011,TRUE,CT0950011,New London Dept. of Public Utilities,41.3445073,-72.1063787
